learner_id,session_id,session_number,timestamp,learning_state,session_duration_minutes,questions_attempted,questions_completed,correct_answers,accuracy,average_response_time_seconds,hints_used,completion_rate,engagement_score,intervention_received,mastery_before,mastery_after,mastery_change,session_quality_score,data_source
learner_0046,session_0046_09,9,2026-01-26T09:00:00,mastered,19.18,14,12,13,0.9286,9.56,0,0.8571,0.7624,False,1.0,1.0,0.0,0.8918,[SANDBOX DATA]
learner_0046,session_0046_10,10,2026-01-28T09:00:00,mastered,19.48,19,17,18,0.9474,4.27,2,0.8947,0.7663,False,1.0,1.0,0.0,0.8875,[SANDBOX DATA]
learner_0046,session_0046_11,11,2026-02-01T09:00:00,mastered,23.03,6,5,5,0.8333,7.05,0,0.8333,0.9652,False,1.0,1.0,0.0,0.893,[SANDBOX DATA]
learner_0046,session_0046_12,12,2026-02-06T09:00:00,mastered,11.41,15,15,13,0.8667,11.14,4,1.0,1.0,False,1.0,1.0,0.0,0.9,[SANDBOX DATA]
learner_0047,session_0047_01,1,2026-01-01T09:00:00,needs_practice,36.29,14,10,6,0.4286,13.66,7,0.7143,0.6901,True,0.4934,0.5576,0.0642,0.5666,[SANDBOX DATA]
learner_0047,session_0047_02,2,2026-01-05T09:00:00,improving,16.44,14,11,11,0.7857,12.77,4,0.7857,0.8681,True,0.5576,0.6074,0.0498,0.7879,[SANDBOX DATA]
learner_0047,session_0047_03,3,2026-01-06T09:00:00,mastered,18.58,17,15,15,0.8824,10.57,2,0.8824,0.8029,False,0.6074,0.6074,0.0,0.8665,[SANDBOX DATA]
learner_0047,session_0047_04,4,2026-01-07T09:00:00,mastered,18.51,10,9,8,0.8,15.03,0,0.9,0.7038,False,0.6074,0.6074,0.0,0.8458,[SANDBOX DATA]
learner_0047,session_0047_05,5,2026-01-08T09:00:00,mastered,11.13,15,13,15,1.0,7.58,1,0.8667,0.8532,False,0.6074,0.6294,0.022,0.924,[SANDBOX DATA]
learner_0047,session_0047_06,6,2026-01-10T09:00:00,mastered,13.4,17,17,15,0.8824,7.54,1,1.0,0.9046,False,0.6294,0.6404,0.0111,0.928,[SANDBOX DATA]
learner_0047,session_0047_07,7,2026-01-16T09:00:00,mastered,28.42,13,13,11,0.8462,9.33,1,1.0,0.9962,True,0.6404,0.6587,0.0182,0.93,[SANDBOX DATA]
learner_0047,session_0047_08,8,2026-01-21T09:00:00,mastered,25.56,17,17,15,0.8824,6.26,0,1.0,0.9829,False,0.6587,0.6715,0.0129,0.9554,[SANDBOX DATA]
learner_0047,session_0047_09,9,2026-01-24T09:00:00,mastered,24.59,21,20,18,0.8571,6.91,1,0.9524,0.9958,False,0.6715,0.6919,0.0203,0.9277,[SANDBOX DATA]
learner_0047,session_0047_10,10,2026-01-28T09:00:00,needs_practice,41.88,15,10,7,0.4667,10.86,4,0.6667,0.5559,True,0.6919,0.7494,0.0575,0.5878,[SANDBOX DATA]
learner_0048,session_0048_01,1,2026-01-01T09:00:00,needs_practice,20.89,20,17,10,0.5,21.49,8,0.85,0.6638,False,0.297,0.297,0.0,0.6403,[SANDBOX DATA]
learner_0048,session_0048_02,2,2026-01-06T09:00:00,needs_practice,47.72,13,8,5,0.3846,36.31,4,0.6154,0.6227,True,0.297,0.3153,0.0182,0.5515,[SANDBOX DATA]
learner_0048,session_0048_03,3,2026-01-12T09:00:00,needs_practice,15.21,8,7,3,0.375,22.6,5,0.875,0.6016,False,0.3153,0.3566,0.0414,0.5453,[SANDBOX DATA]
learner_0048,session_0048_04,4,2026-01-16T09:00:00,improving,30.12,17,16,13,0.7647,11.98,4,0.9412,0.7135,False,0.3566,0.3968,0.0402,0.7986,[SANDBOX DATA]
learner_0048,session_0048_05,5,2026-01-19T09:00:00,improving,14.13,12,10,10,0.8333,12.45,3,0.8333,0.73,False,0.3968,0.4667,0.0698,0.796,[SANDBOX DATA]
learner_0048,session_0048_06,6,2026-01-23T09:00:00,improving,22.6,19,15,15,0.7895,12.18,6,0.7895,0.7816,True,0.4667,0.5343,0.0676,0.7669,[SANDBOX DATA]
learner_0048,session_0048_07,7,2026-01-25T09:00:00,improving,34.18,10,10,7,0.7,19.44,1,1.0,0.7675,False,0.5343,0.575,0.0407,0.8285,[SANDBOX DATA]
learner_0048,session_0048_08,8,2026-01-29T09:00:00,improving,20.76,10,9,7,0.7,21.67,3,0.9,0.7118,False,0.575,0.6653,0.0903,0.7524,[SANDBOX DATA]
learner_0049,session_0049_01,1,2026-01-01T09:00:00,struggling,31.3,10,6,4,0.4,18.74,6,0.6,0.4137,True,0.1802,0.1993,0.0191,0.4527,[SANDBOX DATA]
learner_0049,session_0049_02,2,2026-01-05T09:00:00,improving,23.95,14,12,12,0.8571,20.1,3,0.8571,0.9858,False,0.1993,0.2154,0.0161,0.8686,[SANDBOX DATA]
learner_0049,session_0049_03,3,2026-01-09T09:00:00,improving,15.97,14,13,10,0.7143,11.6,2,0.9286,0.7883,False,0.2154,0.2318,0.0164,0.8112,[SANDBOX DATA]
learner_0049,session_0049_04,4,2026-01-10T09:00:00,improving,26.0,16,12,14,0.875,12.1,2,0.75,0.8593,True,0.2318,0.2823,0.0505,0.8406,[SANDBOX DATA]
learner_0049,session_0049_05,5,2026-01-15T09:00:00,needs_practice,26.58,13,11,7,0.5385,25.04,4,0.8462,0.615,True,0.2823,0.3141,0.0318,0.6615,[SANDBOX DATA]
learner_0049,session_0049_06,6,2026-01-20T09:00:00,mastered,18.66,18,18,18,1.0,8.73,2,1.0,0.8992,False,0.3141,0.3315,0.0175,0.9576,[SANDBOX DATA]
learner_0049,session_0049_07,7,2026-01-26T09:00:00,mastered,9.64,14,13,13,0.9286,6.4,1,0.9286,0.8605,True,0.3315,0.3728,0.0413,0.915,[SANDBOX DATA]
learner_0049,session_0049_08,8,2026-02-01T09:00:00,mastered,20.38,11,11,10,0.9091,9.9,1,1.0,0.8336,False,0.3728,0.385,0.0122,0.9167,[SANDBOX DATA]
learner_0049,session_0049_09,9,2026-02-05T09:00:00,needs_practice,38.79,4,3,3,0.75,37.92,0,0.75,0.5781,True,0.385,0.4627,0.0777,0.7656,[SANDBOX DATA]
learner_0049,session_0049_10,10,2026-02-09T09:00:00,needs_practice,37.33,7,4,4,0.5714,17.0,4,0.5714,0.6748,False,0.4627,0.4813,0.0186,0.5635,[SANDBOX DATA]
learner_0049,session_0049_11,11,2026-02-12T09:00:00,struggling,16.08,8,6,2,0.25,32.04,3,0.75,0.3997,True,0.4813,0.4813,0.0,0.4799,[SANDBOX DATA]
learner_0049,session_0049_12,12,2026-02-18T09:00:00,struggling,15.74,17,6,6,0.3529,27.65,6,0.3529,0.4364,True,0.4813,0.5581,0.0768,0.4285,[SANDBOX DATA]
learner_0050,session_0050_01,1,2026-01-01T09:00:00,struggling,33.98,4,3,2,0.5,30.09,2,0.75,0.4827,True,0.1547,0.2016,0.0469,0.559,[SANDBOX DATA]
learner_0050,session_0050_02,2,2026-01-04T09:00:00,needs_practice,30.35,7,5,5,0.7143,27.13,2,0.7143,0.6465,True,0.2016,0.2313,0.0297,0.7007,[SANDBOX DATA]
learner_0050,session_0050_03,3,2026-01-06T09:00:00,struggling,19.29,9,5,5,0.5556,35.91,6,0.5556,0.3397,True,0.2313,0.239,0.0077,0.4679,[SANDBOX DATA]
learner_0050,session_0050_04,4,2026-01-07T09:00:00,struggling,20.17,14,8,2,0.1429,27.6,7,0.5714,0.5984,True,0.239,0.3332,0.0942,0.4125,[SANDBOX DATA]
learner_0050,session_0050_05,5,2026-01-08T09:00:00,struggling,23.29,9,5,2,0.2222,18.74,6,0.5556,0.4375,True,0.3332,0.3928,0.0595,0.3708,[SANDBOX DATA]
learner_0050,session_0050_06,6,2026-01-10T09:00:00,struggling,32.32,9,5,2,0.2222,18.78,7,0.5556,0.2953,True,0.3928,0.4503,0.0575,0.3202,[SANDBOX DATA]
learner_0050,session_0050_07,7,2026-01-16T09:00:00,struggling,21.7,11,5,3,0.2727,26.42,5,0.4545,0.4569,True,0.4503,0.5177,0.0674,0.4096,[SANDBOX DATA]
learner_0050,session_0050_08,8,2026-01-20T09:00:00,struggling,19.32,6,4,3,0.5,15.12,3,0.6667,0.2641,False,0.5177,0.5268,0.0091,0.4945,[SANDBOX DATA]
learner_0050,session_0050_09,9,2026-01-26T09:00:00,struggling,20.94,7,4,4,0.5714,22.61,3,0.5714,0.4085,False,0.5268,0.5634,0.0366,0.5388,[SANDBOX DATA]
learner_0050,session_0050_10,10,2026-01-28T09:00:00,needs_practice,37.55,13,10,5,0.3846,20.04,4,0.7692,0.5697,True,0.5634,0.5808,0.0173,0.5793,[SANDBOX DATA]
learner_0050,session_0050_11,11,2026-01-31T09:00:00,needs_practice,54.08,12,10,6,0.5,20.08,6,0.8333,0.6514,False,0.5808,0.5979,0.0171,0.6136,[SANDBOX DATA]
learner_0051,session_0051_01,1,2026-01-01T09:00:00,mastered,20.27,15,14,12,0.8,9.18,2,0.9333,0.8959,False,0.8834,0.9089,0.0255,0.8658,[SANDBOX DATA]
learner_0051,session_0051_02,2,2026-01-06T09:00:00,mastered,16.55,13,12,11,0.8462,9.04,0,0.9231,0.8028,True,0.9089,0.9564,0.0475,0.8875,[SANDBOX DATA]
learner_0051,session_0051_03,3,2026-01-08T09:00:00,improving,28.99,15,15,10,0.6667,20.69,4,1.0,0.9755,False,0.9564,0.999,0.0426,0.8251,[SANDBOX DATA]
learner_0051,session_0051_04,4,2026-01-11T09:00:00,struggling,20.05,10,7,7,0.7,24.36,7,0.7,0.4664,True,0.999,0.999,0.0,0.5733,[SANDBOX DATA]
learner_0051,session_0051_05,5,2026-01-12T09:00:00,struggling,29.31,6,3,2,0.3333,19.14,3,0.5,0.394,True,0.999,1.0,0.001,0.4205,[SANDBOX DATA]
learner_0051,session_0051_06,6,2026-01-15T09:00:00,struggling,38.72,5,2,3,0.6,24.3,3,0.4,0.3407,False,1.0,1.0,0.0,0.4581,[SANDBOX DATA]
learner_0051,session_0051_07,7,2026-01-20T09:00:00,struggling,21.65,5,2,2,0.4,25.98,3,0.4,0.4935,True,1.0,1.0,0.0,0.4187,[SANDBOX DATA]
learner_0051,session_0051_08,8,2026-01-24T09:00:00,struggling,27.87,18,9,8,0.4444,27.38,8,0.5,0.3233,True,1.0,1.0,0.0,0.4563,[SANDBOX DATA]
learner_0051,session_0051_09,9,2026-01-29T09:00:00,needs_practice,48.67,17,10,13,0.7647,20.68,8,0.5882,0.6615,False,1.0,1.0,0.0,0.6529,[SANDBOX DATA]
learner_0051,session_0051_10,10,2026-02-02T09:00:00,improving,16.61,16,15,11,0.6875,10.36,7,0.9375,0.7775,False,1.0,1.0,0.0,0.743,[SANDBOX DATA]
learner_0052,session_0052_01,1,2026-01-01T09:00:00,improving,15.03,10,8,7,0.7,16.69,2,0.8,0.9337,False,0.7227,0.7773,0.0546,0.7917,[SANDBOX DATA]
learner_0052,session_0052_02,2,2026-01-05T09:00:00,improving,42.56,22,18,16,0.7273,18.02,3,0.8182,0.8674,False,0.7773,0.8418,0.0644,0.8053,[SANDBOX DATA]
learner_0052,session_0052_03,3,2026-01-08T09:00:00,improving,21.27,15,13,11,0.7333,15.2,1,0.8667,0.7907,False,0.8418,0.8836,0.0418,0.8181,[SANDBOX DATA]
learner_0052,session_0052_04,4,2026-01-13T09:00:00,mastered,40.91,19,17,18,0.9474,5.49,2,0.8947,0.7697,False,0.8836,0.9017,0.0181,0.8882,[SANDBOX DATA]
learner_0052,session_0052_05,5,2026-01-19T09:00:00,mastered,20.7,14,10,13,0.9286,8.35,4,0.7143,0.9818,False,0.9017,0.945,0.0433,0.8428,[SANDBOX DATA]
learner_0052,session_0052_06,6,2026-01-24T09:00:00,mastered,11.45,22,22,18,0.8182,13.59,0,1.0,0.8791,True,0.945,1.0,0.055,0.9122,[SANDBOX DATA]
learner_0052,session_0052_07,7,2026-01-25T09:00:00,improving,20.37,8,7,5,0.625,20.78,1,0.875,0.7639,True,1.0,1.0,0.0,0.7653,[SANDBOX DATA]
learner_0052,session_0052_08,8,2026-01-29T09:00:00,improving,21.09,9,7,5,0.5556,14.0,2,0.7778,0.762,True,1.0,1.0,0.0,0.6968,[SANDBOX DATA]
learner_0052,session_0052_09,9,2026-01-30T09:00:00,improving,17.3,22,19,18,0.8182,14.59,3,0.8636,0.6837,False,1.0,1.0,0.0,0.8117,[SANDBOX DATA]
learner_0052,session_0052_10,10,2026-02-04T09:00:00,struggling,35.38,14,9,4,0.2857,24.92,8,0.6429,0.3062,True,1.0,1.0,0.0,0.4077,[SANDBOX DATA]
learner_0052,session_0052_11,11,2026-02-10T09:00:00,struggling,20.3,10,5,3,0.3,20.94,7,0.5,0.4488,True,1.0,1.0,0.0,0.3798,[SANDBOX DATA]
learner_0052,session_0052_12,12,2026-02-11T09:00:00,struggling,35.69,10,6,1,0.1,51.18,7,0.6,0.5366,False,1.0,1.0,0.0,0.3523,[SANDBOX DATA]
learner_0053,session_0053_01,1,2026-01-01T09:00:00,improving,41.17,15,13,13,0.8667,8.57,4,0.8667,0.9375,False,0.6791,0.7644,0.0852,0.8542,[SANDBOX DATA]
learner_0053,session_0053_02,2,2026-01-06T09:00:00,improving,21.38,15,12,11,0.7333,10.74,6,0.8,0.683,True,0.7644,0.84,0.0756,0.7133,[SANDBOX DATA]
learner_0053,session_0053_03,3,2026-01-08T09:00:00,improving,36.52,16,12,12,0.75,17.27,7,0.75,0.7225,True,0.84,0.8981,0.058,0.707,[SANDBOX DATA]
learner_0053,session_0053_04,4,2026-01-12T09:00:00,improving,14.38,13,11,7,0.5385,12.5,3,0.8462,0.7922,False,0.8981,0.98,0.0819,0.7123,[SANDBOX DATA]
learner_0053,session_0053_05,5,2026-01-14T09:00:00,mastered,18.61,18,18,14,0.7778,9.09,4,1.0,0.8958,False,0.98,1.0,0.02,0.8569,[SANDBOX DATA]
learner_0053,session_0053_06,6,2026-01-20T09:00:00,mastered,32.41,16,14,14,0.875,6.65,2,0.875,0.9679,False,1.0,1.0,0.0,0.8936,[SANDBOX DATA]
learner_0053,session_0053_07,7,2026-01-22T09:00:00,mastered,36.48,16,16,15,0.9375,10.79,0,1.0,0.9215,False,1.0,1.0,0.0,0.9624,[SANDBOX DATA]
learner_0053,session_0053_08,8,2026-01-24T09:00:00,mastered,24.67,14,14,12,0.8571,13.08,1,1.0,0.8249,False,1.0,1.0,0.0,0.9007,[SANDBOX DATA]
learner_0053,session_0053_09,9,2026-01-29T09:00:00,mastered,24.98,12,12,11,0.9167,8.21,1,1.0,0.6977,False,1.0,1.0,0.0,0.8937,[SANDBOX DATA]
learner_0053,session_0053_10,10,2026-02-03T09:00:00,mastered,20.25,19,18,17,0.8947,11.2,2,0.9474,0.8246,True,1.0,1.0,0.0,0.8939,[SANDBOX DATA]
learner_0054,session_0054_01,1,2026-01-01T09:00:00,struggling,24.7,10,6,4,0.4,31.59,5,0.6,0.3414,True,0.3255,0.3865,0.061,0.4583,[SANDBOX DATA]
learner_0054,session_0054_02,2,2026-01-04T09:00:00,needs_practice,28.82,14,10,9,0.6429,22.15,5,0.7143,0.6155,True,0.3865,0.4137,0.0272,0.6552,[SANDBOX DATA]
learner_0054,session_0054_03,3,2026-01-09T09:00:00,needs_practice,30.2,11,7,6,0.5455,18.77,5,0.6364,0.5754,False,0.4137,0.4443,0.0305,0.5742,[SANDBOX DATA]
learner_0054,session_0054_04,4,2026-01-14T09:00:00,needs_practice,40.29,4,3,2,0.5,18.24,2,0.75,0.6978,True,0.4443,0.4843,0.04,0.6021,[SANDBOX DATA]
learner_0054,session_0054_05,5,2026-01-15T09:00:00,needs_practice,56.36,14,10,8,0.5714,21.94,5,0.7143,0.6377,False,0.4843,0.5127,0.0284,0.6347,[SANDBOX DATA]
learner_0054,session_0054_06,6,2026-01-21T09:00:00,struggling,28.84,6,4,2,0.3333,48.07,3,0.6667,0.4114,False,0.5127,0.5196,0.0068,0.4656,[SANDBOX DATA]
learner_0054,session_0054_07,7,2026-01-23T09:00:00,struggling,18.85,12,7,3,0.25,26.22,9,0.5833,0.4877,True,0.5196,0.5637,0.0442,0.3809,[SANDBOX DATA]
learner_0054,session_0054_08,8,2026-01-27T09:00:00,improving,18.8,9,7,6,0.6667,15.18,0,0.7778,0.7942,True,0.5637,0.5951,0.0314,0.7866,[SANDBOX DATA]
learner_0054,session_0054_09,9,2026-02-02T09:00:00,needs_practice,29.12,15,10,8,0.5333,25.26,6,0.6667,0.6291,False,0.5951,0.6286,0.0335,0.5992,[SANDBOX DATA]
learner_0054,session_0054_10,10,2026-02-08T09:00:00,needs_practice,41.37,9,6,7,0.7778,19.14,2,0.6667,0.6536,True,0.6286,0.6502,0.0216,0.7252,[SANDBOX DATA]
learner_0054,session_0054_11,11,2026-02-12T09:00:00,mastered,24.72,23,22,19,0.8261,7.07,0,0.9565,0.8555,True,0.6502,0.6934,0.0431,0.8994,[SANDBOX DATA]
learner_0055,session_0055_01,1,2026-01-01T09:00:00,struggling,32.69,7,3,3,0.4286,34.14,4,0.4286,0.4568,False,0.2957,0.2957,0.0,0.4342,[SANDBOX DATA]
learner_0055,session_0055_02,2,2026-01-04T09:00:00,struggling,16.98,4,3,1,0.25,33.87,2,0.75,0.3715,False,0.2957,0.3451,0.0494,0.4493,[SANDBOX DATA]
learner_0055,session_0055_03,3,2026-01-08T09:00:00,struggling,20.56,12,6,4,0.3333,31.36,4,0.5,0.3976,False,0.3451,0.3908,0.0457,0.4545,[SANDBOX DATA]
learner_0055,session_0055_04,4,2026-01-12T09:00:00,struggling,18.58,12,9,3,0.25,41.83,7,0.75,0.3908,True,0.3908,0.4302,0.0394,0.4365,[SANDBOX DATA]
learner_0055,session_0055_05,5,2026-01-16T09:00:00,struggling,15.38,7,4,4,0.5714,24.78,6,0.5714,0.5297,True,0.4302,0.4302,0.0,0.4774,[SANDBOX DATA]
learner_0055,session_0055_06,6,2026-01-19T09:00:00,struggling,23.17,7,5,3,0.4286,24.0,5,0.7143,0.4718,False,0.4302,0.4504,0.0202,0.4801,[SANDBOX DATA]
learner_0055,session_0055_07,7,2026-01-25T09:00:00,struggling,16.19,7,4,3,0.4286,24.06,1,0.5714,0.4757,True,0.4504,0.4504,0.0,0.5594,[SANDBOX DATA]
learner_0055,session_0055_08,8,2026-01-29T09:00:00,mastered,13.87,13,12,12,0.9231,11.29,1,0.9231,0.8947,False,0.4504,0.4504,0.0,0.9174,[SANDBOX DATA]
learner_0056,session_0056_01,1,2026-01-01T09:00:00,improving,12.9,18,14,13,0.7222,19.12,5,0.7778,0.8539,False,0.7217,0.7337,0.012,0.7624,[SANDBOX DATA]
learner_0056,session_0056_02,2,2026-01-04T09:00:00,improving,22.56,7,6,5,0.7143,15.96,2,0.8571,0.7535,False,0.7337,0.8049,0.0712,0.7578,[SANDBOX DATA]
learner_0056,session_0056_03,3,2026-01-08T09:00:00,improving,40.12,12,11,10,0.8333,15.51,2,0.9167,0.7111,False,0.8049,0.863,0.0581,0.8297,[SANDBOX DATA]
learner_0056,session_0056_04,4,2026-01-11T09:00:00,needs_practice,43.92,17,10,11,0.6471,21.05,6,0.5882,0.6811,True,0.863,0.9032,0.0402,0.6392,[SANDBOX DATA]
learner_0056,session_0056_05,5,2026-01-15T09:00:00,needs_practice,24.53,14,9,8,0.5714,19.99,4,0.6429,0.6296,False,0.9032,0.9132,0.01,0.6295,[SANDBOX DATA]
learner_0056,session_0056_06,6,2026-01-17T09:00:00,needs_practice,39.54,15,11,7,0.4667,17.16,10,0.7333,0.5382,True,0.9132,0.9132,0.0,0.521,[SANDBOX DATA]
learner_0056,session_0056_07,7,2026-01-22T09:00:00,needs_practice,28.71,11,8,6,0.5455,19.92,7,0.7273,0.5191,False,0.9132,0.9132,0.0,0.5493,[SANDBOX DATA]
learner_0056,session_0056_08,8,2026-01-26T09:00:00,needs_practice,32.4,16,11,10,0.625,10.48,5,0.6875,0.6384,True,0.9132,0.9132,0.0,0.6558,[SANDBOX DATA]
learner_0056,session_0056_09,9,2026-02-01T09:00:00,needs_practice,22.89,7,5,4,0.5714,22.09,3,0.7143,0.6833,False,0.9132,0.9441,0.0309,0.6295,[SANDBOX DATA]
learner_0056,session_0056_10,10,2026-02-05T09:00:00,needs_practice,34.24,11,8,5,0.4545,33.83,3,0.7273,0.6676,False,0.9441,0.9562,0.0121,0.6199,[SANDBOX DATA]
learner_0056,session_0056_11,11,2026-02-08T09:00:00,needs_practice,17.76,16,10,10,0.625,56.93,6,0.625,0.6043,False,0.9562,0.9663,0.0101,0.6209,[SANDBOX DATA]
learner_0056,session_0056_12,12,2026-02-14T09:00:00,improving,15.35,11,9,8,0.7273,18.83,2,0.8182,0.8348,False,0.9663,1.0,0.0337,0.7897,[SANDBOX DATA]
learner_0057,session_0057_01,1,2026-01-01T09:00:00,struggling,37.59,11,6,1,0.0909,35.05,7,0.5455,0.4189,True,0.286,0.3133,0.0272,0.3247,[SANDBOX DATA]
learner_0057,session_0057_02,2,2026-01-02T09:00:00,needs_practice,43.87,14,11,5,0.3571,30.02,8,0.7857,0.5422,True,0.3133,0.3981,0.0848,0.5156,[SANDBOX DATA]
learner_0057,session_0057_03,3,2026-01-05T09:00:00,improving,26.06,12,10,7,0.5833,14.94,5,0.8333,0.854,False,0.3981,0.406,0.0079,0.7,[SANDBOX DATA]
learner_0057,session_0057_04,4,2026-01-06T09:00:00,mastered,14.89,15,14,12,0.8,14.28,2,0.9333,0.8476,False,0.406,0.4132,0.0071,0.8562,[SANDBOX DATA]
learner_0057,session_0057_05,5,2026-01-10T09:00:00,mastered,14.19,12,11,10,0.8333,12.69,3,0.9167,0.8667,False,0.4132,0.4157,0.0025,0.8442,[SANDBOX DATA]
learner_0057,session_0057_06,6,2026-01-15T09:00:00,mastered,9.97,17,15,16,0.9412,5.68,2,0.8824,0.9568,False,0.4157,0.4576,0.0419,0.9178,[SANDBOX DATA]
learner_0057,session_0057_07,7,2026-01-19T09:00:00,mastered,15.59,11,11,10,0.9091,6.45,1,1.0,0.9781,False,0.4576,0.4932,0.0356,0.9456,[SANDBOX DATA]
learner_0057,session_0057_08,8,2026-01-21T09:00:00,mastered,6.3,14,12,12,0.8571,10.54,1,0.8571,0.847,False,0.4932,0.5117,0.0185,0.8694,[SANDBOX DATA]
learner_0057,session_0057_09,9,2026-01-26T09:00:00,mastered,24.68,16,14,13,0.8125,11.77,0,0.875,0.9541,False,0.5117,0.5299,0.0181,0.8939,[SANDBOX DATA]
learner_0057,session_0057_10,10,2026-01-31T09:00:00,mastered,14.56,11,10,11,1.0,6.53,0,0.9091,0.8478,False,0.5299,0.5405,0.0107,0.9468,[SANDBOX DATA]
learner_0058,session_0058_01,1,2026-01-01T09:00:00,improving,19.25,9,8,7,0.7778,16.2,4,0.8889,0.7424,True,0.4751,0.5718,0.0967,0.754,[SANDBOX DATA]
learner_0058,session_0058_02,2,2026-01-06T09:00:00,improving,37.78,16,13,11,0.6875,14.03,1,0.8125,0.7873,False,0.5718,0.6607,0.0889,0.7887,[SANDBOX DATA]
learner_0058,session_0058_03,3,2026-01-08T09:00:00,improving,20.52,12,9,10,0.8333,23.37,3,0.75,0.6874,False,0.6607,0.7337,0.073,0.7667,[SANDBOX DATA]
learner_0058,session_0058_04,4,2026-01-09T09:00:00,improving,15.82,9,7,5,0.5556,13.62,5,0.7778,0.8992,False,0.7337,0.7516,0.0179,0.6576,[SANDBOX DATA]
learner_0058,session_0058_05,5,2026-01-12T09:00:00,mastered,17.21,20,18,20,1.0,7.05,0,0.9,0.8779,False,0.7516,0.7576,0.006,0.9506,[SANDBOX DATA]
learner_0058,session_0058_06,6,2026-01-17T09:00:00,mastered,20.99,17,15,16,0.9412,10.51,0,0.8824,0.8249,False,0.7576,0.7922,0.0345,0.915,[SANDBOX DATA]
learner_0058,session_0058_07,7,2026-01-18T09:00:00,mastered,8.84,15,14,13,0.8667,7.86,1,0.9333,0.8038,False,0.7922,0.8144,0.0222,0.8841,[SANDBOX DATA]
learner_0058,session_0058_08,8,2026-01-21T09:00:00,mastered,21.85,24,22,21,0.875,12.24,3,0.9167,0.9647,False,0.8144,0.8144,0.0,0.9034,[SANDBOX DATA]
learner_0058,session_0058_09,9,2026-01-23T09:00:00,mastered,12.34,18,17,16,0.8889,8.58,2,0.9444,0.7907,False,0.8144,0.8261,0.0117,0.8831,[SANDBOX DATA]
learner_0058,session_0058_10,10,2026-01-28T09:00:00,mastered,15.9,19,17,18,0.9474,6.67,2,0.8947,0.9954,False,0.8261,0.8495,0.0234,0.9333,[SANDBOX DATA]
learner_0058,session_0058_11,11,2026-01-31T09:00:00,mastered,17.1,16,15,15,0.9375,6.57,3,0.9375,0.9102,False,0.8495,0.8505,0.001,0.907,[SANDBOX DATA]
learner_0059,session_0059_01,1,2026-01-01T09:00:00,struggling,27.61,4,2,2,0.5,48.8,3,0.5,0.4739,True,0.2264,0.2809,0.0545,0.4448,[SANDBOX DATA]
learner_0059,session_0059_02,2,2026-01-06T09:00:00,struggling,46.24,8,5,1,0.125,26.19,5,0.625,0.4996,True,0.2809,0.3058,0.0249,0.3749,[SANDBOX DATA]
learner_0059,session_0059_03,3,2026-01-09T09:00:00,struggling,34.02,19,12,7,0.3684,22.99,13,0.6316,0.3871,True,0.3058,0.323,0.0173,0.4274,[SANDBOX DATA]
learner_0059,session_0059_04,4,2026-01-15T09:00:00,mastered,24.25,12,11,9,0.75,10.51,0,0.9167,0.849,False,0.323,0.3628,0.0398,0.8615,[SANDBOX DATA]
learner_0059,session_0059_05,5,2026-01-16T09:00:00,mastered,23.78,9,8,7,0.7778,10.83,0,0.8889,0.7897,False,0.3628,0.3867,0.0239,0.8524,[SANDBOX DATA]
learner_0059,session_0059_06,6,2026-01-19T09:00:00,mastered,17.01,21,21,18,0.8571,7.61,1,1.0,1.0,True,0.3867,0.4352,0.0484,0.9405,[SANDBOX DATA]
learner_0059,session_0059_07,7,2026-01-21T09:00:00,mastered,10.29,14,11,10,0.7143,13.89,3,0.7857,0.9519,False,0.4352,0.4665,0.0314,0.7939,[SANDBOX DATA]
learner_0059,session_0059_08,8,2026-01-24T09:00:00,mastered,14.9,22,22,21,0.9545,8.8,1,1.0,0.896,False,0.4665,0.4665,0.0,0.9542,[SANDBOX DATA]
learner_0059,session_0059_09,9,2026-01-26T09:00:00,mastered,15.57,14,13,14,1.0,8.95,0,0.9286,0.7466,False,0.4665,0.4865,0.02,0.9315,[SANDBOX DATA]
learner_0060,session_0060_01,1,2026-01-01T09:00:00,struggling,12.83,8,5,3,0.375,25.5,2,0.625,0.4095,False,0.2372,0.2372,0.0,0.5194,[SANDBOX DATA]
learner_0060,session_0060_02,2,2026-01-03T09:00:00,struggling,15.14,9,5,3,0.3333,70.96,5,0.5556,0.3795,False,0.2372,0.2372,0.0,0.4204,[SANDBOX DATA]
learner_0060,session_0060_03,3,2026-01-07T09:00:00,improving,27.27,14,12,10,0.7143,21.6,2,0.8571,0.6309,True,0.2372,0.2855,0.0483,0.7619,[SANDBOX DATA]
learner_0060,session_0060_04,4,2026-01-12T09:00:00,improving,13.81,16,12,14,0.875,11.9,5,0.75,0.8397,False,0.2855,0.3072,0.0217,0.7992,[SANDBOX DATA]
learner_0060,session_0060_05,5,2026-01-15T09:00:00,mastered,25.06,23,23,20,0.8696,10.27,1,1.0,0.8963,False,0.3072,0.3072,0.0,0.9249,[SANDBOX DATA]
learner_0060,session_0060_06,6,2026-01-17T09:00:00,improving,27.54,14,9,7,0.5,12.83,6,0.6429,0.7019,False,0.3072,0.3773,0.0701,0.5904,[SANDBOX DATA]
learner_0060,session_0060_07,7,2026-01-21T09:00:00,improving,34.04,13,12,9,0.6923,15.53,4,0.9231,0.9017,True,0.3773,0.4275,0.0503,0.7919,[SANDBOX DATA]
