learner_id,interaction_id,item_id,competency_id,timestamp,difficulty,correct,response_time_sec,hint_used,attempt_number,mastery_before,mastery_after,learning_state,data_source
learner_0018,learner_0018_interaction_059,item_0091,Population and housing census methodology,2026-01-19T21:46:00,easy,1,29.28,0,59,0.9914,1.0,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_060,item_0010,Population and housing census methodology,2026-01-19T22:04:00,medium,0,16.2,0,60,1.0,1.0,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_061,item_0089,Population and housing census methodology,2026-01-19T22:17:00,hard,1,31.61,0,61,1.0,1.0,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_062,item_0024,Population and housing census methodology,2026-01-19T22:27:00,medium,1,22.35,0,62,1.0,1.0,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_063,item_0122,Population and housing census methodology,2026-01-19T22:33:00,hard,1,34.56,0,63,1.0,1.0,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_064,item_0083,Population and housing census methodology,2026-01-19T22:41:00,easy,1,21.91,0,64,1.0,1.0,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_065,item_0048,Population and housing census methodology,2026-01-19T23:00:00,medium,0,29.07,0,65,1.0,0.9857,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_066,item_0152,Population and housing census methodology,2026-01-19T23:16:00,easy,1,15.02,0,66,0.9857,0.9898,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_067,item_0154,Population and housing census methodology,2026-01-19T23:29:00,medium,1,56.2,0,67,0.9898,0.9957,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_068,item_0148,Population and housing census methodology,2026-01-19T23:40:00,easy,1,35.82,1,68,0.9957,1.0,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_069,item_0146,Population and housing census methodology,2026-01-19T23:59:00,hard,1,88.48,1,69,1.0,1.0,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_070,item_0102,Population and housing census methodology,2026-01-20T00:06:00,medium,1,29.43,1,70,1.0,0.9911,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_071,item_0186,Population and housing census methodology,2026-01-20T00:22:00,hard,1,62.04,0,71,0.9911,0.9976,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_072,item_0026,Population and housing census methodology,2026-01-20T00:30:00,easy,1,51.89,0,72,0.9976,1.0,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_073,item_0100,Population and housing census methodology,2026-01-20T00:37:00,easy,1,32.69,0,73,1.0,0.9968,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_074,item_0089,Population and housing census methodology,2026-01-20T00:49:00,hard,1,44.13,0,74,0.9968,1.0,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_075,item_0095,Population and housing census methodology,2026-01-20T01:09:00,medium,1,27.55,0,75,1.0,0.9919,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_076,item_0049,Population and housing census methodology,2026-01-20T01:18:00,medium,1,18.01,0,76,0.9919,0.9889,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_077,item_0073,Population and housing census methodology,2026-01-20T01:28:00,hard,1,39.69,0,77,0.9889,1.0,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_078,item_0042,Population and housing census methodology,2026-01-20T01:45:00,medium,1,19.25,0,78,1.0,1.0,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_079,item_0004,Population and housing census methodology,2026-01-20T02:02:00,medium,1,33.66,1,79,1.0,1.0,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_080,item_0109,Population and housing census methodology,2026-01-20T02:21:00,easy,1,14.42,0,80,1.0,1.0,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_081,item_0129,Population and housing census methodology,2026-01-20T02:31:00,hard,1,30.8,0,81,1.0,0.9959,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_082,item_0109,Population and housing census methodology,2026-01-20T02:44:00,easy,1,28.13,0,82,0.9959,0.9943,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_083,item_0051,Population and housing census methodology,2026-01-20T02:50:00,easy,1,39.91,0,83,0.9943,0.9979,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_084,item_0032,Population and housing census methodology,2026-01-20T02:55:00,easy,1,20.13,0,84,0.9979,1.0,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_085,item_0139,Population and housing census methodology,2026-01-20T03:01:00,easy,1,21.38,0,85,1.0,0.9939,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_086,item_0153,Population and housing census methodology,2026-01-20T03:09:00,medium,1,31.22,0,86,0.9939,0.9891,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_087,item_0033,Population and housing census methodology,2026-01-20T03:21:00,easy,1,22.3,0,87,0.9891,1.0,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_088,item_0188,Population and housing census methodology,2026-01-20T03:29:00,easy,1,14.17,0,88,1.0,0.9861,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_089,item_0098,Population and housing census methodology,2026-01-20T03:46:00,hard,1,28.69,0,89,0.9861,0.9914,mastered,[SANDBOX DATA]
learner_0018,learner_0018_interaction_090,item_0006,Population and housing census methodology,2026-01-20T04:04:00,medium,1,58.32,0,90,0.9914,0.9857,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_001,item_0158,Population and housing census methodology,2026-01-10T09:00:00,hard,0,15.14,0,1,0.2939,0.1883,struggling,[SANDBOX DATA]
learner_0019,learner_0019_interaction_002,item_0122,Population and housing census methodology,2026-01-10T09:06:00,hard,0,23.16,0,2,0.1883,0.1645,struggling,[SANDBOX DATA]
learner_0019,learner_0019_interaction_003,item_0155,Population and housing census methodology,2026-01-10T09:25:00,medium,0,13.44,1,3,0.1645,0.1637,struggling,[SANDBOX DATA]
learner_0019,learner_0019_interaction_004,item_0154,Population and housing census methodology,2026-01-10T09:37:00,medium,0,20.09,0,4,0.1637,0.1766,struggling,[SANDBOX DATA]
learner_0019,learner_0019_interaction_005,item_0017,Population and housing census methodology,2026-01-10T09:52:00,medium,0,35.08,0,5,0.1766,0.1698,struggling,[SANDBOX DATA]
learner_0019,learner_0019_interaction_006,item_0139,Population and housing census methodology,2026-01-10T10:11:00,easy,0,13.56,0,6,0.1698,0.1666,struggling,[SANDBOX DATA]
learner_0019,learner_0019_interaction_007,item_0039,Population and housing census methodology,2026-01-10T10:24:00,easy,0,11.46,0,7,0.1666,0.1759,struggling,[SANDBOX DATA]
learner_0019,learner_0019_interaction_008,item_0104,Population and housing census methodology,2026-01-10T10:40:00,medium,1,32.25,0,8,0.1759,0.5577,needs_practice,[SANDBOX DATA]
learner_0019,learner_0019_interaction_009,item_0078,Population and housing census methodology,2026-01-10T10:50:00,easy,1,27.57,0,9,0.5577,0.8764,needs_practice,[SANDBOX DATA]
learner_0019,learner_0019_interaction_010,item_0160,Population and housing census methodology,2026-01-10T10:59:00,easy,1,23.78,0,10,0.8764,0.9868,needs_practice,[SANDBOX DATA]
learner_0019,learner_0019_interaction_011,item_0097,Population and housing census methodology,2026-01-10T11:13:00,hard,1,27.2,0,11,0.9868,1.0,needs_practice,[SANDBOX DATA]
learner_0019,learner_0019_interaction_012,item_0046,Population and housing census methodology,2026-01-10T11:26:00,easy,1,25.48,0,12,1.0,0.9915,needs_practice,[SANDBOX DATA]
learner_0019,learner_0019_interaction_013,item_0082,Population and housing census methodology,2026-01-10T11:41:00,easy,1,35.98,0,13,0.9915,1.0,needs_practice,[SANDBOX DATA]
learner_0019,learner_0019_interaction_014,item_0129,Population and housing census methodology,2026-01-10T12:00:00,hard,1,70.11,0,14,1.0,0.9989,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_015,item_0041,Population and housing census methodology,2026-01-10T12:10:00,medium,0,25.03,1,15,0.9989,0.9916,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_016,item_0175,Population and housing census methodology,2026-01-10T12:19:00,easy,0,19.84,0,16,0.9916,0.9497,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_017,item_0157,Population and housing census methodology,2026-01-10T12:34:00,hard,1,53.96,0,17,0.9497,1.0,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_018,item_0157,Population and housing census methodology,2026-01-10T12:51:00,hard,1,39.55,0,18,1.0,0.9961,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_019,item_0142,Population and housing census methodology,2026-01-10T13:11:00,medium,1,69.2,1,19,0.9961,0.9914,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_020,item_0183,Population and housing census methodology,2026-01-10T13:30:00,medium,0,19.72,0,20,0.9914,0.9374,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_021,item_0062,Population and housing census methodology,2026-01-10T13:45:00,medium,1,30.01,0,21,0.9374,0.9907,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_022,item_0041,Population and housing census methodology,2026-01-10T14:05:00,medium,1,38.01,0,22,0.9907,0.9988,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_023,item_0099,Population and housing census methodology,2026-01-10T14:10:00,easy,1,12.5,0,23,0.9988,0.9884,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_024,item_0113,Population and housing census methodology,2026-01-10T14:16:00,medium,1,23.0,0,24,0.9884,1.0,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_025,item_0094,Population and housing census methodology,2026-01-10T14:24:00,medium,1,35.85,0,25,1.0,1.0,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_026,item_0038,Population and housing census methodology,2026-01-10T14:40:00,medium,0,40.32,0,26,1.0,1.0,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_027,item_0106,Population and housing census methodology,2026-01-10T14:47:00,hard,1,32.19,1,27,1.0,0.9949,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_028,item_0118,Population and housing census methodology,2026-01-10T15:06:00,easy,0,18.39,0,28,0.9949,0.9604,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_029,item_0085,Population and housing census methodology,2026-01-10T15:15:00,medium,1,34.16,0,29,0.9604,1.0,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_030,item_0134,Population and housing census methodology,2026-01-10T15:25:00,medium,1,25.66,0,30,1.0,0.9937,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_031,item_0146,Population and housing census methodology,2026-01-10T15:34:00,hard,1,37.92,0,31,0.9937,1.0,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_032,item_0038,Population and housing census methodology,2026-01-10T15:48:00,medium,1,23.54,0,32,1.0,1.0,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_033,item_0038,Population and housing census methodology,2026-01-10T16:05:00,medium,1,58.67,0,33,1.0,1.0,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_034,item_0123,Population and housing census methodology,2026-01-10T16:21:00,hard,1,46.12,1,34,1.0,0.9944,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_035,item_0097,Population and housing census methodology,2026-01-10T16:38:00,hard,0,23.65,0,35,0.9944,0.9538,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_036,item_0004,Population and housing census methodology,2026-01-10T16:46:00,medium,1,26.11,1,36,0.9538,0.9942,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_037,item_0167,Population and housing census methodology,2026-01-10T16:58:00,hard,1,46.97,0,37,0.9942,0.9843,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_038,item_0190,Population and housing census methodology,2026-01-10T17:05:00,medium,1,27.5,0,38,0.9843,0.9919,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_039,item_0070,Population and housing census methodology,2026-01-10T17:15:00,easy,1,25.7,0,39,0.9919,0.9911,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_040,item_0177,Population and housing census methodology,2026-01-10T17:28:00,hard,0,19.28,0,40,0.9911,0.9336,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_041,item_0142,Population and housing census methodology,2026-01-10T17:48:00,medium,1,24.75,0,41,0.9336,0.9791,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_042,item_0119,Population and housing census methodology,2026-01-10T18:08:00,easy,1,12.76,0,42,0.9791,0.9942,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_043,item_0051,Population and housing census methodology,2026-01-10T18:26:00,easy,1,26.75,0,43,0.9942,0.9842,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_044,item_0029,Population and housing census methodology,2026-01-10T18:45:00,medium,1,39.21,0,44,0.9842,1.0,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_045,item_0001,Population and housing census methodology,2026-01-10T19:05:00,medium,1,18.57,0,45,1.0,0.9949,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_046,item_0132,Population and housing census methodology,2026-01-10T19:19:00,easy,1,16.26,0,46,0.9949,0.9943,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_047,item_0161,Population and housing census methodology,2026-01-10T19:39:00,easy,1,46.97,0,47,0.9943,0.9935,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_048,item_0127,Population and housing census methodology,2026-01-10T19:49:00,hard,1,50.0,1,48,0.9935,0.9971,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_049,item_0050,Population and housing census methodology,2026-01-10T20:09:00,easy,1,15.39,0,49,0.9971,0.994,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_050,item_0027,Population and housing census methodology,2026-01-10T20:20:00,easy,1,12.14,0,50,0.994,0.9936,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_051,item_0197,Population and housing census methodology,2026-01-10T20:40:00,medium,1,16.21,1,51,0.9936,0.9993,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_052,item_0168,Population and housing census methodology,2026-01-10T20:54:00,hard,1,50.8,0,52,0.9993,0.9927,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_053,item_0095,Population and housing census methodology,2026-01-10T21:12:00,medium,1,19.27,0,53,0.9927,0.9971,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_054,item_0145,Population and housing census methodology,2026-01-10T21:28:00,hard,1,56.88,0,54,0.9971,1.0,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_055,item_0166,Population and housing census methodology,2026-01-10T21:42:00,hard,0,49.43,0,55,1.0,1.0,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_056,item_0096,Population and housing census methodology,2026-01-10T21:53:00,medium,1,24.43,0,56,1.0,1.0,mastered,[SANDBOX DATA]
learner_0019,learner_0019_interaction_057,item_0159,Population and housing census methodology,2026-01-10T22:13:00,easy,1,16.07,0,57,1.0,0.9948,mastered,[SANDBOX DATA]
learner_0020,learner_0020_interaction_001,item_0012,Population and housing census methodology,2026-01-31T09:00:00,medium,0,32.2,0,1,0.466,0.2203,struggling,[SANDBOX DATA]
learner_0020,learner_0020_interaction_002,item_0088,Population and housing census methodology,2026-01-31T09:09:00,hard,0,26.68,1,2,0.2203,0.1685,struggling,[SANDBOX DATA]
learner_0020,learner_0020_interaction_003,item_0151,Population and housing census methodology,2026-01-31T09:22:00,easy,1,19.58,1,3,0.1685,0.5634,needs_practice,[SANDBOX DATA]
learner_0020,learner_0020_interaction_004,item_0143,Population and housing census methodology,2026-01-31T09:41:00,medium,1,49.99,1,4,0.5634,0.8873,needs_practice,[SANDBOX DATA]
learner_0020,learner_0020_interaction_005,item_0192,Population and housing census methodology,2026-01-31T09:54:00,hard,0,45.79,1,5,0.8873,0.5769,needs_practice,[SANDBOX DATA]
learner_0020,learner_0020_interaction_006,item_0066,Population and housing census methodology,2026-01-31T10:14:00,medium,0,13.8,0,6,0.5769,0.2716,struggling,[SANDBOX DATA]
learner_0020,learner_0020_interaction_007,item_0013,Population and housing census methodology,2026-01-31T10:29:00,easy,0,54.47,1,7,0.2716,0.2027,struggling,[SANDBOX DATA]
learner_0020,learner_0020_interaction_008,item_0138,Population and housing census methodology,2026-01-31T10:37:00,hard,0,59.85,0,8,0.2027,0.1781,struggling,[SANDBOX DATA]
learner_0020,learner_0020_interaction_009,item_0137,Population and housing census methodology,2026-01-31T10:48:00,hard,1,76.57,0,9,0.1781,0.5688,needs_practice,[SANDBOX DATA]
learner_0020,learner_0020_interaction_010,item_0193,Population and housing census methodology,2026-01-31T10:57:00,hard,1,64.1,0,10,0.5688,0.8891,needs_practice,[SANDBOX DATA]
learner_0020,learner_0020_interaction_011,item_0167,Population and housing census methodology,2026-01-31T11:15:00,hard,1,58.35,1,11,0.8891,0.9843,needs_practice,[SANDBOX DATA]
learner_0020,learner_0020_interaction_012,item_0006,Population and housing census methodology,2026-01-31T11:30:00,medium,1,35.08,0,12,0.9843,0.9822,needs_practice,[SANDBOX DATA]
