learner_id,day,date,mastery,mastery_before_decay,decay_amount,intervention_count,intervention_boost,days_since_learning,retention_factor,learning_state,data_source
learner_0040,90,2026-03-31,0.0,0.0084,0.0065,0,0.0,81,0.2327,needs_practice,[SANDBOX DATA]
learner_0041,1,2026-01-01,0.7749,0.7623,0.0,1,0.0134,0,1.0,proficient,[SANDBOX DATA]
learner_0041,2,2026-01-02,0.7781,0.7749,0.0,0,0.0,0,1.0,proficient,[SANDBOX DATA]
learner_0041,3,2026-01-03,0.7664,0.7781,0.0139,0,0.0,1,0.9822,proficient,[SANDBOX DATA]
learner_0041,4,2026-01-04,0.7369,0.7664,0.0271,0,0.0,2,0.9646,proficient,[SANDBOX DATA]
learner_0041,5,2026-01-05,0.7198,0.7369,0.0387,1,0.0236,3,0.9474,proficient,[SANDBOX DATA]
learner_0041,6,2026-01-06,0.729,0.7198,0.0,0,0.0,0,1.0,proficient,[SANDBOX DATA]
learner_0041,7,2026-01-07,0.7101,0.729,0.013,0,0.0,1,0.9822,proficient,[SANDBOX DATA]
learner_0041,8,2026-01-08,0.6845,0.7101,0.0251,0,0.0,2,0.9646,proficient,[SANDBOX DATA]
learner_0041,9,2026-01-09,0.65,0.6845,0.036,0,0.0,3,0.9474,proficient,[SANDBOX DATA]
learner_0041,10,2026-01-10,0.6341,0.65,0.0452,1,0.0317,4,0.9305,proficient,[SANDBOX DATA]
learner_0041,11,2026-01-11,0.6418,0.6341,0.0,0,0.0,0,1.0,proficient,[SANDBOX DATA]
learner_0041,12,2026-01-12,0.6402,0.6418,0.0114,0,0.0,1,0.9822,proficient,[SANDBOX DATA]
learner_0041,13,2026-01-13,0.6538,0.6402,0.0226,1,0.0379,2,0.9646,proficient,[SANDBOX DATA]
learner_0041,14,2026-01-14,0.6511,0.6538,0.0,0,0.0,0,1.0,proficient,[SANDBOX DATA]
learner_0041,15,2026-01-15,0.6375,0.6511,0.0116,0,0.0,1,0.9822,proficient,[SANDBOX DATA]
learner_0041,16,2026-01-16,0.6218,0.6375,0.0225,0,0.0,2,0.9646,proficient,[SANDBOX DATA]
learner_0041,17,2026-01-17,0.5909,0.6218,0.0327,0,0.0,3,0.9474,developing,[SANDBOX DATA]
learner_0041,18,2026-01-18,0.5518,0.5909,0.0411,0,0.0,4,0.9305,developing,[SANDBOX DATA]
learner_0041,19,2026-01-19,0.4953,0.5518,0.0475,0,0.0,5,0.9139,developing,[SANDBOX DATA]
learner_0041,20,2026-01-20,0.4368,0.4953,0.0507,0,0.0,6,0.8976,developing,[SANDBOX DATA]
learner_0041,21,2026-01-21,0.4023,0.4368,0.0517,0,0.0,7,0.8816,developing,[SANDBOX DATA]
learner_0041,22,2026-01-22,0.3469,0.4023,0.0539,0,0.0,8,0.8659,needs_practice,[SANDBOX DATA]
learner_0041,23,2026-01-23,0.2888,0.3469,0.0519,0,0.0,9,0.8504,needs_practice,[SANDBOX DATA]
learner_0041,24,2026-01-24,0.2527,0.2888,0.0476,0,0.0,10,0.8353,needs_practice,[SANDBOX DATA]
learner_0041,25,2026-01-25,0.2095,0.2527,0.0454,0,0.0,11,0.8204,needs_practice,[SANDBOX DATA]
learner_0041,26,2026-01-26,0.1735,0.2095,0.0407,0,0.0,12,0.8057,needs_practice,[SANDBOX DATA]
learner_0041,27,2026-01-27,0.1362,0.1735,0.0362,0,0.0,13,0.7914,needs_practice,[SANDBOX DATA]
learner_0041,28,2026-01-28,0.1033,0.1362,0.0303,0,0.0,14,0.7772,needs_practice,[SANDBOX DATA]
learner_0041,29,2026-01-29,0.0775,0.1033,0.0244,0,0.0,15,0.7634,needs_practice,[SANDBOX DATA]
learner_0041,30,2026-01-30,0.047,0.0775,0.0194,0,0.0,16,0.7498,needs_practice,[SANDBOX DATA]
learner_0041,31,2026-01-31,0.0339,0.047,0.0124,0,0.0,17,0.7364,needs_practice,[SANDBOX DATA]
learner_0041,32,2026-02-01,0.0269,0.0339,0.0094,0,0.0,18,0.7233,needs_practice,[SANDBOX DATA]
learner_0041,33,2026-02-02,0.0339,0.0269,0.0078,0,0.0,19,0.7103,needs_practice,[SANDBOX DATA]
learner_0041,34,2026-02-03,0.0244,0.0339,0.0103,0,0.0,20,0.6977,needs_practice,[SANDBOX DATA]
learner_0041,35,2026-02-04,0.0,0.0244,0.0077,0,0.0,21,0.6852,needs_practice,[SANDBOX DATA]
learner_0041,36,2026-02-05,0.0,0.0,0.0,0,0.0,22,0.673,needs_practice,[SANDBOX DATA]
learner_0041,37,2026-02-06,0.0219,0.0,0.0,0,0.0,23,0.661,needs_practice,[SANDBOX DATA]
learner_0041,38,2026-02-07,0.0212,0.0219,0.0077,0,0.0,24,0.6492,needs_practice,[SANDBOX DATA]
learner_0041,39,2026-02-08,0.007,0.0212,0.0077,0,0.0,25,0.6376,needs_practice,[SANDBOX DATA]
learner_0041,40,2026-02-09,0.0091,0.007,0.0026,0,0.0,26,0.6263,needs_practice,[SANDBOX DATA]
learner_0041,41,2026-02-10,0.0,0.0091,0.0035,0,0.0,27,0.6151,needs_practice,[SANDBOX DATA]
learner_0041,42,2026-02-11,0.0,0.0,0.0,0,0.0,28,0.6041,needs_practice,[SANDBOX DATA]
learner_0041,43,2026-02-12,0.0,0.0,0.0,0,0.0,29,0.5933,needs_practice,[SANDBOX DATA]
learner_0041,44,2026-02-13,0.0007,0.0,0.0,0,0.0,30,0.5827,needs_practice,[SANDBOX DATA]
learner_0041,45,2026-02-14,0.0,0.0007,0.0003,0,0.0,31,0.5724,needs_practice,[SANDBOX DATA]
learner_0041,46,2026-02-15,0.0,0.0,0.0,0,0.0,32,0.5621,needs_practice,[SANDBOX DATA]
learner_0041,47,2026-02-16,0.0001,0.0,0.0,0,0.0,33,0.5521,needs_practice,[SANDBOX DATA]
learner_0041,48,2026-02-17,0.0,0.0001,0.0,0,0.0,34,0.5423,needs_practice,[SANDBOX DATA]
learner_0041,49,2026-02-18,0.0032,0.0,0.0,0,0.0,35,0.5326,needs_practice,[SANDBOX DATA]
learner_0041,50,2026-02-19,0.0,0.0032,0.0015,0,0.0,36,0.5231,needs_practice,[SANDBOX DATA]
learner_0041,51,2026-02-20,0.0057,0.0,0.0,0,0.0,37,0.5138,needs_practice,[SANDBOX DATA]
learner_0041,52,2026-02-21,0.0,0.0057,0.0028,0,0.0,38,0.5046,needs_practice,[SANDBOX DATA]
learner_0041,53,2026-02-22,0.0131,0.0,0.0,0,0.0,39,0.4956,needs_practice,[SANDBOX DATA]
learner_0041,54,2026-02-23,0.0,0.0131,0.0067,0,0.0,40,0.4868,needs_practice,[SANDBOX DATA]
learner_0041,55,2026-02-24,0.0,0.0,0.0,0,0.0,41,0.4781,needs_practice,[SANDBOX DATA]
learner_0041,56,2026-02-25,0.0033,0.0,0.0,0,0.0,42,0.4695,needs_practice,[SANDBOX DATA]
learner_0041,57,2026-02-26,0.0149,0.0033,0.0018,0,0.0,43,0.4612,needs_practice,[SANDBOX DATA]
learner_0041,58,2026-02-27,0.0092,0.0149,0.0081,0,0.0,44,0.4529,needs_practice,[SANDBOX DATA]
learner_0041,59,2026-02-28,0.0086,0.0092,0.0051,0,0.0,45,0.4449,needs_practice,[SANDBOX DATA]
learner_0041,60,2026-03-01,0.0039,0.0086,0.0049,0,0.0,46,0.4369,needs_practice,[SANDBOX DATA]
learner_0041,61,2026-03-02,0.0,0.0039,0.0022,0,0.0,47,0.4291,needs_practice,[SANDBOX DATA]
learner_0041,62,2026-03-03,0.0,0.0,0.0,0,0.0,48,0.4215,needs_practice,[SANDBOX DATA]
learner_0041,63,2026-03-04,0.0,0.0,0.0,0,0.0,49,0.414,needs_practice,[SANDBOX DATA]
learner_0041,64,2026-03-05,0.0,0.0,0.0,0,0.0,50,0.4066,needs_practice,[SANDBOX DATA]
learner_0041,65,2026-03-06,0.0032,0.0,0.0,0,0.0,51,0.3993,needs_practice,[SANDBOX DATA]
learner_0041,66,2026-03-07,0.0,0.0032,0.002,0,0.0,52,0.3922,needs_practice,[SANDBOX DATA]
learner_0041,67,2026-03-08,0.0026,0.0,0.0,0,0.0,53,0.3852,needs_practice,[SANDBOX DATA]
learner_0041,68,2026-03-09,0.0,0.0026,0.0016,0,0.0,54,0.3783,needs_practice,[SANDBOX DATA]
learner_0041,69,2026-03-10,0.0024,0.0,0.0,0,0.0,55,0.3716,needs_practice,[SANDBOX DATA]
learner_0041,70,2026-03-11,0.0,0.0024,0.0015,0,0.0,56,0.3649,needs_practice,[SANDBOX DATA]
learner_0041,71,2026-03-12,0.0113,0.0,0.0,0,0.0,57,0.3584,needs_practice,[SANDBOX DATA]
learner_0041,72,2026-03-13,0.0066,0.0113,0.0073,0,0.0,58,0.352,needs_practice,[SANDBOX DATA]
learner_0041,73,2026-03-14,0.0122,0.0066,0.0043,0,0.0,59,0.3458,needs_practice,[SANDBOX DATA]
learner_0041,74,2026-03-15,0.0,0.0122,0.008,0,0.0,60,0.3396,needs_practice,[SANDBOX DATA]
learner_0041,75,2026-03-16,0.0004,0.0,0.0,0,0.0,61,0.3335,needs_practice,[SANDBOX DATA]
learner_0041,76,2026-03-17,0.0,0.0004,0.0003,0,0.0,62,0.3276,needs_practice,[SANDBOX DATA]
learner_0041,77,2026-03-18,0.0,0.0,0.0,0,0.0,63,0.3217,needs_practice,[SANDBOX DATA]
learner_0041,78,2026-03-19,0.0,0.0,0.0,0,0.0,64,0.316,needs_practice,[SANDBOX DATA]
learner_0041,79,2026-03-20,0.0,0.0,0.0,0,0.0,65,0.3104,needs_practice,[SANDBOX DATA]
learner_0041,80,2026-03-21,0.0,0.0,0.0,0,0.0,66,0.3048,needs_practice,[SANDBOX DATA]
learner_0041,81,2026-03-22,0.0,0.0,0.0,0,0.0,67,0.2994,needs_practice,[SANDBOX DATA]
learner_0041,82,2026-03-23,0.0,0.0,0.0,0,0.0,68,0.2941,needs_practice,[SANDBOX DATA]
learner_0041,83,2026-03-24,0.0,0.0,0.0,0,0.0,69,0.2888,needs_practice,[SANDBOX DATA]
learner_0041,84,2026-03-25,0.005,0.0,0.0,0,0.0,70,0.2837,needs_practice,[SANDBOX DATA]
learner_0041,85,2026-03-26,0.0,0.005,0.0036,0,0.0,71,0.2786,needs_practice,[SANDBOX DATA]
learner_0041,86,2026-03-27,0.0,0.0,0.0,0,0.0,72,0.2736,needs_practice,[SANDBOX DATA]
learner_0041,87,2026-03-28,0.0143,0.0,0.0,0,0.0,73,0.2687,needs_practice,[SANDBOX DATA]
learner_0041,88,2026-03-29,0.0,0.0143,0.0105,0,0.0,74,0.2639,needs_practice,[SANDBOX DATA]
learner_0041,89,2026-03-30,0.0026,0.0,0.0,0,0.0,75,0.2592,needs_practice,[SANDBOX DATA]
learner_0041,90,2026-03-31,0.0058,0.0026,0.0019,0,0.0,76,0.2546,needs_practice,[SANDBOX DATA]
learner_0042,1,2026-01-01,0.4664,0.4446,0.0,1,0.0236,0,1.0,developing,[SANDBOX DATA]
learner_0042,2,2026-01-02,0.4534,0.4664,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0042,3,2026-01-03,0.4649,0.4534,0.0081,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0042,4,2026-01-04,0.4357,0.4649,0.0164,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0042,5,2026-01-05,0.4113,0.4357,0.0229,1,0.0068,3,0.9474,developing,[SANDBOX DATA]
learner_0042,6,2026-01-06,0.3993,0.4113,0.0,0,0.0,0,1.0,needs_practice,[SANDBOX DATA]
learner_0042,7,2026-01-07,0.403,0.3993,0.0071,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0042,8,2026-01-08,0.4081,0.403,0.0143,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0042,9,2026-01-09,0.3829,0.4081,0.0215,0,0.0,3,0.9474,needs_practice,[SANDBOX DATA]
learner_0042,10,2026-01-10,0.39,0.3829,0.0266,1,0.0516,4,0.9305,needs_practice,[SANDBOX DATA]
learner_0042,11,2026-01-11,0.3881,0.39,0.0,0,0.0,0,1.0,needs_practice,[SANDBOX DATA]
learner_0042,12,2026-01-12,0.3786,0.3881,0.0069,0,0.0,1,0.9822,needs_practice,[SANDBOX DATA]
learner_0042,13,2026-01-13,0.4099,0.3786,0.0134,1,0.043,2,0.9646,developing,[SANDBOX DATA]
learner_0042,14,2026-01-14,0.4131,0.4099,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0042,15,2026-01-15,0.4083,0.4131,0.0074,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0042,16,2026-01-16,0.3914,0.4083,0.0144,0,0.0,2,0.9646,needs_practice,[SANDBOX DATA]
learner_0042,17,2026-01-17,0.362,0.3914,0.0206,0,0.0,3,0.9474,needs_practice,[SANDBOX DATA]
learner_0042,18,2026-01-18,0.3843,0.362,0.0251,1,0.0474,4,0.9305,needs_practice,[SANDBOX DATA]
learner_0042,19,2026-01-19,0.3914,0.3843,0.0,0,0.0,0,1.0,needs_practice,[SANDBOX DATA]
learner_0042,20,2026-01-20,0.3908,0.3914,0.007,0,0.0,1,0.9822,needs_practice,[SANDBOX DATA]
learner_0042,21,2026-01-21,0.3656,0.3908,0.0138,0,0.0,2,0.9646,needs_practice,[SANDBOX DATA]
learner_0042,22,2026-01-22,0.3349,0.3656,0.0192,0,0.0,3,0.9474,needs_practice,[SANDBOX DATA]
learner_0042,23,2026-01-23,0.3056,0.3349,0.0233,0,0.0,4,0.9305,needs_practice,[SANDBOX DATA]
learner_0042,24,2026-01-24,0.2708,0.3056,0.0263,0,0.0,5,0.9139,needs_practice,[SANDBOX DATA]
learner_0042,25,2026-01-25,0.2492,0.2708,0.0277,0,0.0,6,0.8976,needs_practice,[SANDBOX DATA]
learner_0042,26,2026-01-26,0.2225,0.2492,0.0295,0,0.0,7,0.8816,needs_practice,[SANDBOX DATA]
learner_0042,27,2026-01-27,0.2014,0.2225,0.0298,0,0.0,8,0.8659,needs_practice,[SANDBOX DATA]
learner_0042,28,2026-01-28,0.1745,0.2014,0.0301,0,0.0,9,0.8504,needs_practice,[SANDBOX DATA]
learner_0042,29,2026-01-29,0.1474,0.1745,0.0287,0,0.0,10,0.8353,needs_practice,[SANDBOX DATA]
learner_0042,30,2026-01-30,0.1305,0.1474,0.0265,0,0.0,11,0.8204,needs_practice,[SANDBOX DATA]
learner_0042,31,2026-01-31,0.1089,0.1305,0.0254,0,0.0,12,0.8057,needs_practice,[SANDBOX DATA]
learner_0042,32,2026-02-01,0.0867,0.1089,0.0227,0,0.0,13,0.7914,needs_practice,[SANDBOX DATA]
learner_0042,33,2026-02-02,0.0793,0.0867,0.0193,0,0.0,14,0.7772,needs_practice,[SANDBOX DATA]
learner_0042,34,2026-02-03,0.0614,0.0793,0.0188,0,0.0,15,0.7634,needs_practice,[SANDBOX DATA]
learner_0042,35,2026-02-04,0.0436,0.0614,0.0154,0,0.0,16,0.7498,needs_practice,[SANDBOX DATA]
learner_0042,36,2026-02-05,0.0254,0.0436,0.0115,0,0.0,17,0.7364,needs_practice,[SANDBOX DATA]
learner_0042,37,2026-02-06,0.024,0.0254,0.007,0,0.0,18,0.7233,needs_practice,[SANDBOX DATA]
learner_0042,38,2026-02-07,0.027,0.024,0.007,0,0.0,19,0.7103,needs_practice,[SANDBOX DATA]
learner_0042,39,2026-02-08,0.0184,0.027,0.0081,0,0.0,20,0.6977,needs_practice,[SANDBOX DATA]
learner_0042,40,2026-02-09,0.0231,0.0184,0.0058,0,0.0,21,0.6852,needs_practice,[SANDBOX DATA]
learner_0042,41,2026-02-10,0.0,0.0231,0.0075,0,0.0,22,0.673,needs_practice,[SANDBOX DATA]
learner_0042,42,2026-02-11,0.0,0.0,0.0,0,0.0,23,0.661,needs_practice,[SANDBOX DATA]
learner_0042,43,2026-02-12,0.0,0.0,0.0,0,0.0,24,0.6492,needs_practice,[SANDBOX DATA]
learner_0042,44,2026-02-13,0.0,0.0,0.0,0,0.0,25,0.6376,needs_practice,[SANDBOX DATA]
learner_0042,45,2026-02-14,0.0191,0.0,0.0,0,0.0,26,0.6263,needs_practice,[SANDBOX DATA]
learner_0042,46,2026-02-15,0.0112,0.0191,0.0073,0,0.0,27,0.6151,needs_practice,[SANDBOX DATA]
learner_0042,47,2026-02-16,0.0035,0.0112,0.0044,0,0.0,28,0.6041,needs_practice,[SANDBOX DATA]
learner_0042,48,2026-02-17,0.0023,0.0035,0.0014,0,0.0,29,0.5933,needs_practice,[SANDBOX DATA]
learner_0042,49,2026-02-18,0.0,0.0023,0.001,0,0.0,30,0.5827,needs_practice,[SANDBOX DATA]
learner_0042,50,2026-02-19,0.0,0.0,0.0,0,0.0,31,0.5724,needs_practice,[SANDBOX DATA]
learner_0042,51,2026-02-20,0.0079,0.0,0.0,0,0.0,32,0.5621,needs_practice,[SANDBOX DATA]
learner_0042,52,2026-02-21,0.0,0.0079,0.0035,0,0.0,33,0.5521,needs_practice,[SANDBOX DATA]
learner_0042,53,2026-02-22,0.0,0.0,0.0,0,0.0,34,0.5423,needs_practice,[SANDBOX DATA]
learner_0042,54,2026-02-23,0.0105,0.0,0.0,0,0.0,35,0.5326,needs_practice,[SANDBOX DATA]
learner_0042,55,2026-02-24,0.0162,0.0105,0.005,0,0.0,36,0.5231,needs_practice,[SANDBOX DATA]
learner_0042,56,2026-02-25,0.0125,0.0162,0.0079,0,0.0,37,0.5138,needs_practice,[SANDBOX DATA]
learner_0042,57,2026-02-26,0.0026,0.0125,0.0062,0,0.0,38,0.5046,needs_practice,[SANDBOX DATA]
learner_0042,58,2026-02-27,0.0,0.0026,0.0013,0,0.0,39,0.4956,needs_practice,[SANDBOX DATA]
learner_0042,59,2026-02-28,0.0,0.0,0.0,0,0.0,40,0.4868,needs_practice,[SANDBOX DATA]
learner_0042,60,2026-03-01,0.0,0.0,0.0,0,0.0,41,0.4781,needs_practice,[SANDBOX DATA]
learner_0042,61,2026-03-02,0.0,0.0,0.0,0,0.0,42,0.4695,needs_practice,[SANDBOX DATA]
learner_0042,62,2026-03-03,0.0,0.0,0.0,0,0.0,43,0.4612,needs_practice,[SANDBOX DATA]
learner_0042,63,2026-03-04,0.0,0.0,0.0,0,0.0,44,0.4529,needs_practice,[SANDBOX DATA]
learner_0042,64,2026-03-05,0.0,0.0,0.0,0,0.0,45,0.4449,needs_practice,[SANDBOX DATA]
learner_0042,65,2026-03-06,0.0018,0.0,0.0,0,0.0,46,0.4369,needs_practice,[SANDBOX DATA]
learner_0042,66,2026-03-07,0.0026,0.0018,0.001,0,0.0,47,0.4291,needs_practice,[SANDBOX DATA]
learner_0042,67,2026-03-08,0.0147,0.0026,0.0015,0,0.0,48,0.4215,needs_practice,[SANDBOX DATA]
learner_0042,68,2026-03-09,0.0007,0.0147,0.0086,0,0.0,49,0.414,needs_practice,[SANDBOX DATA]
learner_0042,69,2026-03-10,0.0027,0.0007,0.0004,0,0.0,50,0.4066,needs_practice,[SANDBOX DATA]
learner_0042,70,2026-03-11,0.0036,0.0027,0.0016,0,0.0,51,0.3993,needs_practice,[SANDBOX DATA]
learner_0042,71,2026-03-12,0.0,0.0036,0.0022,0,0.0,52,0.3922,needs_practice,[SANDBOX DATA]
learner_0042,72,2026-03-13,0.006,0.0,0.0,0,0.0,53,0.3852,needs_practice,[SANDBOX DATA]
learner_0042,73,2026-03-14,0.0085,0.006,0.0037,0,0.0,54,0.3783,needs_practice,[SANDBOX DATA]
learner_0042,74,2026-03-15,0.0058,0.0085,0.0053,0,0.0,55,0.3716,needs_practice,[SANDBOX DATA]
learner_0042,75,2026-03-16,0.0001,0.0058,0.0037,0,0.0,56,0.3649,needs_practice,[SANDBOX DATA]
learner_0042,76,2026-03-17,0.0,0.0001,0.0,0,0.0,57,0.3584,needs_practice,[SANDBOX DATA]
learner_0042,77,2026-03-18,0.0,0.0,0.0,0,0.0,58,0.352,needs_practice,[SANDBOX DATA]
learner_0042,78,2026-03-19,0.0,0.0,0.0,0,0.0,59,0.3458,needs_practice,[SANDBOX DATA]
learner_0042,79,2026-03-20,0.0,0.0,0.0,0,0.0,60,0.3396,needs_practice,[SANDBOX DATA]
learner_0042,80,2026-03-21,0.0,0.0,0.0,0,0.0,61,0.3335,needs_practice,[SANDBOX DATA]
learner_0042,81,2026-03-22,0.0035,0.0,0.0,0,0.0,62,0.3276,needs_practice,[SANDBOX DATA]
learner_0042,82,2026-03-23,0.0107,0.0035,0.0024,0,0.0,63,0.3217,needs_practice,[SANDBOX DATA]
learner_0042,83,2026-03-24,0.0,0.0107,0.0073,0,0.0,64,0.316,needs_practice,[SANDBOX DATA]
learner_0042,84,2026-03-25,0.0023,0.0,0.0,0,0.0,65,0.3104,needs_practice,[SANDBOX DATA]
learner_0042,85,2026-03-26,0.0,0.0023,0.0016,0,0.0,66,0.3048,needs_practice,[SANDBOX DATA]
learner_0042,86,2026-03-27,0.0,0.0,0.0,0,0.0,67,0.2994,needs_practice,[SANDBOX DATA]
learner_0042,87,2026-03-28,0.0,0.0,0.0,0,0.0,68,0.2941,needs_practice,[SANDBOX DATA]
learner_0042,88,2026-03-29,0.0048,0.0,0.0,0,0.0,69,0.2888,needs_practice,[SANDBOX DATA]
learner_0042,89,2026-03-30,0.0,0.0048,0.0034,0,0.0,70,0.2837,needs_practice,[SANDBOX DATA]
learner_0042,90,2026-03-31,0.0081,0.0,0.0,0,0.0,71,0.2786,needs_practice,[SANDBOX DATA]
learner_0043,1,2026-01-01,0.6585,0.641,0.0,1,0.0275,0,1.0,proficient,[SANDBOX DATA]
learner_0043,2,2026-01-02,0.6606,0.6585,0.0,0,0.0,0,1.0,proficient,[SANDBOX DATA]
learner_0043,3,2026-01-03,0.6559,0.6606,0.0118,0,0.0,1,0.9822,proficient,[SANDBOX DATA]
learner_0043,4,2026-01-04,0.6889,0.6559,0.0232,1,0.0382,2,0.9646,proficient,[SANDBOX DATA]
learner_0043,5,2026-01-05,0.7003,0.6889,0.0,0,0.0,0,1.0,proficient,[SANDBOX DATA]
learner_0043,6,2026-01-06,0.6854,0.7003,0.0125,0,0.0,1,0.9822,proficient,[SANDBOX DATA]
learner_0043,7,2026-01-07,0.6586,0.6854,0.0242,0,0.0,2,0.9646,proficient,[SANDBOX DATA]
learner_0043,8,2026-01-08,0.6277,0.6586,0.0346,0,0.0,3,0.9474,proficient,[SANDBOX DATA]
learner_0043,9,2026-01-09,0.5774,0.6277,0.0436,0,0.0,4,0.9305,developing,[SANDBOX DATA]
learner_0043,10,2026-01-10,0.5667,0.5774,0.0497,1,0.0361,5,0.9139,developing,[SANDBOX DATA]
learner_0043,11,2026-01-11,0.5687,0.5667,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0043,12,2026-01-12,0.5641,0.5687,0.0101,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0043,13,2026-01-13,0.5579,0.5641,0.0199,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0043,14,2026-01-14,0.5591,0.5579,0.0293,1,0.0314,3,0.9474,developing,[SANDBOX DATA]
learner_0043,15,2026-01-15,0.5712,0.5591,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0043,16,2026-01-16,0.5687,0.5712,0.0102,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0043,17,2026-01-17,0.5461,0.5687,0.0201,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0043,18,2026-01-18,0.5174,0.5461,0.0287,0,0.0,3,0.9474,developing,[SANDBOX DATA]
learner_0043,19,2026-01-19,0.483,0.5174,0.0359,0,0.0,4,0.9305,developing,[SANDBOX DATA]
learner_0043,20,2026-01-20,0.4443,0.483,0.0416,0,0.0,5,0.9139,developing,[SANDBOX DATA]
learner_0043,21,2026-01-21,0.388,0.4443,0.0455,0,0.0,6,0.8976,needs_practice,[SANDBOX DATA]
learner_0043,22,2026-01-22,0.3297,0.388,0.0459,0,0.0,7,0.8816,needs_practice,[SANDBOX DATA]
learner_0043,23,2026-01-23,0.2784,0.3297,0.0442,0,0.0,8,0.8659,needs_practice,[SANDBOX DATA]
learner_0043,24,2026-01-24,0.229,0.2784,0.0416,0,0.0,9,0.8504,needs_practice,[SANDBOX DATA]
learner_0043,25,2026-01-25,0.1862,0.229,0.0377,0,0.0,10,0.8353,needs_practice,[SANDBOX DATA]
learner_0043,26,2026-01-26,0.1578,0.1862,0.0334,0,0.0,11,0.8204,needs_practice,[SANDBOX DATA]
learner_0043,27,2026-01-27,0.1258,0.1578,0.0307,0,0.0,12,0.8057,needs_practice,[SANDBOX DATA]
learner_0043,28,2026-01-28,0.1011,0.1258,0.0262,0,0.0,13,0.7914,needs_practice,[SANDBOX DATA]
learner_0043,29,2026-01-29,0.0688,0.1011,0.0225,0,0.0,14,0.7772,needs_practice,[SANDBOX DATA]
learner_0043,30,2026-01-30,0.0488,0.0688,0.0163,0,0.0,15,0.7634,needs_practice,[SANDBOX DATA]
learner_0043,31,2026-01-31,0.0413,0.0488,0.0122,0,0.0,16,0.7498,needs_practice,[SANDBOX DATA]
learner_0043,32,2026-02-01,0.0352,0.0413,0.0109,0,0.0,17,0.7364,needs_practice,[SANDBOX DATA]
learner_0043,33,2026-02-02,0.0196,0.0352,0.0097,0,0.0,18,0.7233,needs_practice,[SANDBOX DATA]
learner_0043,34,2026-02-03,0.0152,0.0196,0.0057,0,0.0,19,0.7103,needs_practice,[SANDBOX DATA]
learner_0043,35,2026-02-04,0.0282,0.0152,0.0046,0,0.0,20,0.6977,needs_practice,[SANDBOX DATA]
learner_0043,36,2026-02-05,0.0192,0.0282,0.0089,0,0.0,21,0.6852,needs_practice,[SANDBOX DATA]
learner_0043,37,2026-02-06,0.0074,0.0192,0.0063,0,0.0,22,0.673,needs_practice,[SANDBOX DATA]
learner_0043,38,2026-02-07,0.0035,0.0074,0.0025,0,0.0,23,0.661,needs_practice,[SANDBOX DATA]
learner_0043,39,2026-02-08,0.003,0.0035,0.0012,0,0.0,24,0.6492,needs_practice,[SANDBOX DATA]
learner_0043,40,2026-02-09,0.0007,0.003,0.0011,0,0.0,25,0.6376,needs_practice,[SANDBOX DATA]
learner_0043,41,2026-02-10,0.0002,0.0007,0.0003,0,0.0,26,0.6263,needs_practice,[SANDBOX DATA]
learner_0043,42,2026-02-11,0.0,0.0002,0.0001,0,0.0,27,0.6151,needs_practice,[SANDBOX DATA]
learner_0043,43,2026-02-12,0.0,0.0,0.0,0,0.0,28,0.6041,needs_practice,[SANDBOX DATA]
learner_0043,44,2026-02-13,0.0,0.0,0.0,0,0.0,29,0.5933,needs_practice,[SANDBOX DATA]
learner_0043,45,2026-02-14,0.0,0.0,0.0,0,0.0,30,0.5827,needs_practice,[SANDBOX DATA]
learner_0043,46,2026-02-15,0.0,0.0,0.0,0,0.0,31,0.5724,needs_practice,[SANDBOX DATA]
learner_0043,47,2026-02-16,0.0,0.0,0.0,0,0.0,32,0.5621,needs_practice,[SANDBOX DATA]
learner_0043,48,2026-02-17,0.0005,0.0,0.0,0,0.0,33,0.5521,needs_practice,[SANDBOX DATA]
learner_0043,49,2026-02-18,0.0074,0.0005,0.0002,0,0.0,34,0.5423,needs_practice,[SANDBOX DATA]
learner_0043,50,2026-02-19,0.0031,0.0074,0.0034,0,0.0,35,0.5326,needs_practice,[SANDBOX DATA]
learner_0043,51,2026-02-20,0.0048,0.0031,0.0015,0,0.0,36,0.5231,needs_practice,[SANDBOX DATA]
learner_0043,52,2026-02-21,0.0,0.0048,0.0024,0,0.0,37,0.5138,needs_practice,[SANDBOX DATA]
learner_0043,53,2026-02-22,0.0046,0.0,0.0,0,0.0,38,0.5046,needs_practice,[SANDBOX DATA]
